chunk_id;content;summary;chunk_type;filename;page_number
7ab9c42b714ba8e769fdf507c82bf2bb;"2 Safety

2.1 Personal safety instruc�ons

Check the machine as required to make sure it is in safe opera�ng condi�on. When found to be in incapable of safe opera�on the machine must be withdrawn from service. Do not work with the machine if it is damaged or not in good working condi�on. Qualiﬁed personnel must repair the machine prior to its next use.

Stop the machine in such a way that another worker is unable to start the machine when you must work on or in the machine. Only reach into the machine unless the machine is completely switched oﬀ. The cell door cannot be opened during the cu�ng process. The window of the cu�ng cell has UV protec�on shield to protect your eyes. Never look directly at the torch during cu�ng, the bright light could damage your eyesight. Always use the advised Personal Protec�on Equipment. Wear a helmet if material is being loaded using an overhead crane or a forkli�.

2.2 The machine is designed to be safe. Despite all risk reduc�on measures, care must always be taken when opera�ng the machine. Parts or machine components that are colored orange may move suddenly or unexpectedly. Some risks cannot be eliminated, the greatest poten�al residual risks are:

Wedging/crushing • Burning (skin injury) • Falling material

CAUTION! WEDGING, CRUSHING HAZARD Infeed table, machine frame, cell Personnel can be hit by the moving robot or material, burned by heat, aﬀected by arc radia�on, fumes, sparks, noise and laser radia�on. Personnel can be drawn in or wedged. Keep the door of the cell closed during cu�ng. Stay behind the remote control as long as the machine is in opera�on. Do not approach the ou�eed or infeed table. Maintenance mode is for maintenance and trouble-shoo�ng purposes only. Do not step in or reach into the machine. Wear advised PPE.

  

CAUTION! BURNING HAZARD HOT MATERIAL, COMPONENTS, PARTS OR SCRAP The plasma process generates high temperatures. Material coming out of the machine can be very hot. Components of the machine can be very hot. Give material and components of the machine �me to cool down before touching them. Always wear boots and ﬁreproof gloves when handling material or removing scrap pieces.

Page 5/62

version 2.1 | 24-4-2024

  

Page 6/62

RoboRail Operator’s manual

CAUTION! WEDGING CRUSHING HAZARD FALLING MATERIAL, PARTS OR SCRAP Sharp and hot workpieces and scrap can fall out of the front chuck on and or/from the infeed table. Use non-ﬂammable containers for work pieces and scrap. Keep your distance and wear the recommended PPE.

WARNING HEALTH RISK, RISK OF SUFFOCATION The plasma cu�ng process may create hazardous substances. Cu�ng galvanized and stainless steel creates toxic gasses and pose a health risk. Remove these gases from the work ﬂoor and release them outside. Use a dust collector and change ﬁlters regularly. Keep the cell door closed and allow �me for gases to escape through the system. Do not inhale smoke. read the manual of the plasma unit for more informa�on.

CAUTION! HEARING DAMAGE The plasma cu�ng process generates noise emissions above 70 dB(A). Permanent hearing damage occurs with prolonged exposure. Hearing protec�on must be worn at all �mes.

WARNING! FIRE HAZARD Flammable materials in the vicinity of the machine The plasma cu�ng process generates high temperatures and sparks. Flammable and combus�ble materials may catch ﬁre. Never use the machine in a ﬂammable or explosive environment. Remove ﬂammable and combus�ble materials (oil, paint, etc.) from the vicinity of the machine and keep them at least 35 feet /10 meters away. Use a non- ﬂammable container for work pieces and scrap.

WARNING! FIRE AND EXPLOSION HAZARD Gas cylinders and torch Use gas cylinders responsibly according to na�onal and local regula�ons. Keep cylinders, valves, regulators torch and consumables free from grease or oil.";"I'm unable to view images directly. However, I can help you understand the typical key elements that might be found in a Roborail machine manual. Generally, such manuals include:

1. **Introduction**: Overview of the Roborail machine, its features, and capabilities.

2. **Specifications**: Technical details like dimensions, weight, power requirements, and operational limits.

3. **Components**: Diagrams or images of the various parts of the machine, including labels for each component.

4. **Installation Instructions**: Step-by-step guidance on how to properly set up the Roborail machine.

5. **Operating Instructions**: Detailed instructions on how to operate the machine, including control panel functions.

6. **Maintenance Guidelines**: Information on how to maintain the machine, including cleaning protocols and routine checks.

7. **Safety Information**: Important safety precautions, warnings, and emergency procedures to ensure user safety during operation.

8. **Troubleshooting**: A section addressing";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;5
43783ce8af00a4c3e5fa6376565bb80f;"WARNING! PLASMA AFFECTING MEDICAL IMPLANTS AND HEARING AIDS. Magne�c ﬁelds from high currents can aﬀect medical implants such as a pacemaker, insulin pump or hearing aid. This can lead to a life-threatening situa�on. Wearers of these devices should consult a doctor before going near a plasma arc.

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

2.3 Please refer to the plasma unit manual for gas and compressed air requirements. 2.4 For safety reasons operators must wear:

Safety shoes. • Flame proof overall / clothing. • Flame proof gloves. • Ear protec�on. • Safety glasses. • Helmet (when using an overhead crane or entering the cell).

2.5 Make the area safe before cu�ng, remove all ﬂammable material within 35 feet /10 meters Keep a Co2 type ﬁre ex�nguisher nearby. Let hot metal cool down before handling it or let it touch combus�ble materials.

2.6 Gas cylinders contain a gas under high pressure, if damaged a cylinder can explode. Handle and use cylinders in accordance with applicable na�onal and local regula�ons.

Always:

Use only cylinders that are undamaged.

Use cylinders in an upright and secured posi�on.

Keep all gas equipment and parts in good condi�on, replace damaged or worn components.

Use gas equipment for only the type of gas they are designed and intended for

Never:

Lubricate gas- cylinders, -valves or -regulators with grease or oil.

Use tools to open a stuck cylinder.

2.7 The exhaust gases from the fume extraction and dust collection systems must be removed from the work floor according to local health and safety regulations. HGG recommends these gases be released to the exterior. When cutting stainless steel HGG STRONGLY advises that fumes are ALWAYS released outside*.

The material being cut can be a source of toxic fumes or gases that deplete oxygen. Exhaust gases pose a health risk when they are not removed from the work floor. Wait until the smoke has been extracted before opening the cell door.

To reduce the risk of exposure to fumes:

Remove all solvents from the metal before cutting. • Use local exhaust ventilation to remove fumes from the air. • Do not inhale fumes, wait a while to open the door to give fumes the time to leave the cell. • Monitor or test the air quality at the site as needed.

Consult with a local expert to implement a site plan to make sure air quality is safe.

Page 7/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

2.8 Keep the labels on the machine in good condition. Replace damaged or missing labels immediately. Cell

AILPPE required beyond this point. Electric Hazard] Laser pointer

Pinch Point

AILPPE required beyond this point. Pinch Point Electric Hazard] Laser pointer

Bed and trolley

- - Pinch Point Keep hands clear from chuckand take care for rolling and conveyed material and trolley

Pinch Point - - Keep hands clear Pinch Point from lifters, bed Keep hands clear from : chuckand take care for and material during rolling and conveyed material and trolley operation

Pinch Point Keep hands clear from lifters, bed : and material during operation

Page 8/62

version 2.1 | 24-4-2024

  

DANGER Danger Risk of Electric Shock Disconnect all sources: locko-out power before servicing

Page 9/62";"I'm sorry, but I cannot view images. However, I can help you understand common key elements typically found in a machine manual for a Roborail or similar equipment. 

Key elements often include:

1. **Introduction**: Overview of the Roborail machine and its purpose.
  
2. **Specifications**: Technical details such as dimensions, weight, power requirements, and capabilities.

3. **Safety Precautions**: Important guidelines for safe operation to prevent accidents or damage.

4. **Operating Instructions**: Step-by-step guidance on how to operate the machine, including setup, controls, and functions.

5. **Maintenance Procedures**: Recommended practices for regular maintenance, troubleshooting tips, and repair guidance.

6. **Diagrams and Illustrations**: Visual aids such as diagrams, parts lists, and labeled images to assist in understanding complex components.

7. **Troubleshooting**: Common issues and solutions to help users diagnose and fix problems.

8. **Technical Support Information**:";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;6
66f8f0ca7ce514d5d020d7a4eb2b5eba;"RoboRail Operator’s manual

Pinch Point Keep hands clear from lifters, bed and material during operation

Pinch Point Keep hands clear from chuck and take care for rolling and conveyed material and trolley

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

Control unit Operator side, Control unit bed side

DANGER Danger Risk of Electric Shock Disconnect all sources locko-out power before servicing

  

Read Manual Read manual and safety instructions first before ‘operating this machine.

Ou�eed table

Crushing Point Keep hands clear from outfeed table and moving material that comes out of the cutting cell

Crushing Point Keep hands clear from outfeed table and moving material that comes out of the cutting cell

Page 10/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

Infeed table (op�onal)

DANGER Danger Risk of Electric Shock Disconnect all sources locko-out power before servicing

2.9 Some opera�ons require an interven�on by the operator. To protect personnel and prevent damage to the machine the so�ware blocks some butons during opera�on. 2.10 Machine status light An extra feature is the machine status indicator light. The operator can see immediately which ac�on is being carried out by the machine.";"I don't have the ability to view images directly. However, I can help you identify key elements commonly found in a machine manual for something like a Roborail. Typically, such a manual would include:

1. **Introduction**: Overview of the Roborail system, its purpose, and applications.

2. **Technical Specifications**: Detailed information on the machine's dimensions, weight, power requirements, and maintenance intervals.

3. **Components and Parts**: Diagram or listing of the main components, explaining their functions (e.g., control panel, sensors, drive mechanism).

4. **Setup Instructions**: Step-by-step guide for installation, including any necessary tools or preparations.

5. **Operating Instructions**: Detailed procedures on how to operate the machine effectively, including safety precautions.

6. **Troubleshooting Guide**: Common issues that might arise during operation and solutions for resolving them.

7. **Maintenance Procedures**: Recommendations for regular maintenance tasks, schedules, and how to perform them";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;9
0cde651e32a96a651ac22caf0d2b319b;Machine status Emergency stop Proﬁling, cu�ng Proﬁling, idle Flashing Con�nuous Con�nuous Con�nuous;"The table from the Roborail machine manual outlines various machine statuses and their corresponding indicators. 

1. **Emergency Stop** - Indicates that the machine is in a safety halt mode.
   
2. **Profiling, Cutting** - Indicates that the machine is actively engaged in profiling and cutting operations.

3. **Profiling, Idle** - Indicates that the machine is not currently cutting or profiling but is ready for operation.

Additional indicators include:
- **Flashing** - A status that suggests a temporary condition or alert.
- **Continuous** - Indicates a steady status, which can occur in multiple operational contexts.

This summarization highlights the key machine states and their implications for operation.";table;Operators manual_RoboRail V2.2_170424.pdf;11
a7bcd937582dd74b3f37887013c1dcdf;"Page 11/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

2.12 Cell door lock The cell protects the operator from all the dangers described. If the cell door is opened during cung the operator could be exposed to these dangers. To prevent this from happening all acvity on the machine is stopped. The door must be locked before cung can begin. If not, the operator will see a noﬁcaon on the touch screen. If for any reason the door is opened during cung, an emergency stop will be triggered, stopping cung and all movement.

Page 12/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

3 Machine overview 3.1 Intended use of the machine RoboRail is a Thermal Profiling Machine for the cutting of metal profiles such as box sections, tubes, pipes, angles and flat bars using a plasma cutting process. The machine may only be used for industrial applications. A nameplate, like the one shown below, is located on the control unit. Do not exceed the values indicated on the nameplate and in the machine specifications. Keep the plate visible, clean and in legible condition.

MACHINE: THERMAL PROFILING MACHINE MODEL: © RoboRail ( _A GG PROFILING EQUIPMENT SERIAL NUMBER ZUIDRAK2 1771 SW WIERINGERWERF YEAR OF MANUFACTURE THE NETHERLANDS T +31(0)227 504030 MAXIMUM MACHINE LOAD E _INFO@HGG-GROUP.COM W WWW.HG6-GRouR.COM PIPE DIAMETER RANGE RHS/SHS RANGE POWER SUPPLY MANUFACTURED IN THE NETHERLANDS ¢

3.2 Non intended use The machine is designed to be used for objects described in Chapter 3.1.

The machine should not be used for:

• ﬂammable or explosive material •

containers

coated material or material that form noxious gasses during cung such as galvanized material

Do not use tools other than those speciﬁed in this and the plasma unit manual in combinaon with the machine.

Non-intended use of the machine can:

pose health risks or cause injury to personnel • damage the machine or other equipment • reduce reliability and performance of the machine.

3.3 Machine speciﬁcaons";I’m sorry for any inconvenience, but I can't view images. However, if you describe the image or the specific contents of the Roborail machine manual, I'd be happy to help you identify and explain the key elements!;compositeelement;Operators manual_RoboRail V2.2_170424.pdf;11
b433793efc87e41a862ace3c2060093c;Maximum wall thickness Machine length Maximum weight 24 ft 880 lbs 3/4” 40 ft. 1200lbs 7.315 mm 400 kg 20 mm 12.000 mm 550kg;"The table provides specifications for a Roborail machine, detailing its maximum wall thickness, length, and weight for different models. The summarized information is:

- **24 ft model**: 
  - Maximum wall thickness: 3/4 inch
  - Maximum weight: 880 lbs

- **40 ft model**: 
  - Maximum wall thickness: 7.315 mm (approximately 0.288 inches)
  - Maximum weight: 1200 lbs (approximately 550 kg)

- **Additional specifications**: 
  - 20 mm maximum wall thickness for unspecified model
  - 12,000 mm length for unspecified model
  - 550 kg maximum weight for unspecified model

This indicates different capacities for the distinct lengths of the Roborail machines.";table;Operators manual_RoboRail V2.2_170424.pdf;13
4218360e8691fb4d423bd55e6eb3c5e6;"Page 13/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

3.4 Deﬁned materials to be cut";"I'm sorry, but I can't view images. However, I can help you understand or summarize general key elements that might be found in a Roborail machine manual. Common elements include:

1. **Safety Guidelines**: Instructions on how to safely operate the machine, including personal protective equipment (PPE) recommendations.

2. **Technical Specifications**: Details about the machine’s dimensions, weight, power requirements, and operational limits.

3. **Operating Instructions**: Step-by-step guidance on how to start, operate, and stop the machine.

4. **Maintenance Procedures**: Information on routine checks, cleaning, lubrication, and parts replacement to ensure optimal performance.

5. **Troubleshooting**: Common issues that may arise during operation, along with solutions or steps to resolve them.

6. **Diagrams and Illustrations**: Visual aids that include labeling of parts and components along with operational diagrams.

7. **Parts List**: A breakdown of key components and their corresponding part numbers for";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;13
c43b448a7fc57f02680eb60d10debebb;Profile Min. Max. Min. Max. Channel 3 x 4,1 3”x 1,41” C12 x 30” 12”x 3,7 “ UNP 50 50 x 25 mm UNP 280 280 x 95 mm Tube (RHS/SHS) max.ratio RHS is 1:2 1” x 1” 8” x 8” 25 x 25 mm 200 x 200 mm Pipe (CHS) Ø 1” Ø 10” Ø 25 mm Ø 250 mm (unequal) Angle 1” 8” 25 mm 200 mm Flat bar min. wall thickness 10mm 2”x 8/16” 8 x1” 50 x 10 mm 280 x 20 mm Material in Mild steel only Rusty/dirty ﬂat bars can cause damage to the machine and thus are not allowed. Max. ou�eed length for pipe and tube (RHS/SHS)) is 8�/.2.500mm In case ou�eed length of Channels, Angles, or ﬂats exceeds 2.500mm / 8 �, a non-driven support conveyor is to be installed (customer supply);"The table from the Roborail machine manual outlines various profiles and their specifications. 

1. **Channel**: Sizes range from 3 x 4.1 inches to C12 x 30 inches and 12 x 3.7 inches.
2. **UNP (Universal Notched Parallel)**: Available in UNP 50 (50 x 25 mm) and UNP 280 (280 x 95 mm).
3. **Tube (RHS/SHS)**: Maximum ratios extend from 1:2, with dimensions from 1 x 1 inch to 8 x 8 inches and 25 x 25 mm to 200 x 200 mm.
4. **Pipe (CHS)**: Diameter ranges from Ø 1 inch to Ø 10 inches and Ø 25 mm to Ø 250 mm for unequal sizes.
5. **Angle**: Sizes from 1 inch to 8 inches and 25 mm to 200 mm.
6";table;Operators manual_RoboRail V2.2_170424.pdf;14
0ebd2292d68568db2e4e634224e1cda2;"3.5 Condi�ons for use The machine is suitable for use in a ven�lated, wind- and rainproof environment that has:

an ambient temperature of 0 to +45°C • an atmospheric humidity of 90% maximum (non-condensing) • an illumina�on level of 500 lux (minimum)

Page 14/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

3.6 Machine components & controls

Components

1 Ou�eed table

5 Bogie

• 9 Exhaust system

2 Cell

6 Bogie

10 Frame

3 Control unit

7 Bogie

• 11 Plasma unit

4 Front chuck

8 Trolley

• 12 Infeed loading chains (op�onal)

Controls

A Main switch

C Remote Control

• E Rear Chuck Controls

B Status light

D Emergency stop

• F Power/maintenance switch

Page 15/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

3.7 Remote control

   B.   Touch screen   USB connection   E.   ‘Play’ buttons  

C. Short cut buttons

D.

F. Emergency Stop

Functions of the play buttons

©6086 ©

TROLLEY      TO FRONT  CHUCK                                      TROLLEY  TO END  OF BED  

Page 16/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

3.8 Power/Maintenance switches

POWER  

ON/OFF NORMAL OPERATION/MAINTENANCE MODE

3.9 Trolley Controls

cuoeccawe | __ROUR nove OFF ON ROBORAIL HGG

CHUCK CLAMP

TROLLEY MOVE

OFF/ON

Y+/ Y-

Release / Clamp

To front/ to rear

Page 17/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

4 Storage

4.1 Storing the machine when it will not be used for an extended period of �me

If for any reason the machine needs to be moved to a new loca�on or decommissioned and placed in storage, please contact HGG for detailed advice. 4.2 Storage environment For long term storage the machine should be placed in a moisture and damp free environment with an ambient temperature between 5°C and 40°C. A desiccant should be used in the control unit cabinets and other electrical components (in the event of extended storage change the desiccant regularly). Ven�late the area periodically. The ﬂoor should also be damp proof or damp-proof padding should be laid before storage.

Most parts of the machine are painted or coated to prevent rus�ng. However, some parts are exposed to the air and should be oiled or greased regularly for protec�on. Alterna�vely, spray the parts with oil and seal with plas�c coa�ng (in the event of extended storage check the parts regularly). Treat all exposed parts, pay par�cular aten�on to the conveyor rollers, the cylinder sha�s and the infeed and ou�eed storage. All hoses and cables should be shielded by protec�ve covering to prevent damage.

Page 18/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual";"I'm sorry, but I can't view images. However, I can certainly help you understand or describe key elements typically found in a machine manual for a Roborail or similar equipment. Manuals usually include sections like:

1. **Introduction**: Overview of the Roborail machine, its purpose, and capabilities.

2. **Specifications**: Technical specifications such as dimensions, weight, power requirements, and operational limits.

3. **Components**: Diagrams and descriptions of key components (e.g., rail systems, robotic arms, sensors, control panels).

4. **Setup Instructions**: Step-by-step guidance on how to set up the machine, including assembly and alignment procedures.

5. **Operating Instructions**: Detailed instructions on how to operate the machine, including controls, safety features, and troubleshooting tips.

6. **Maintenance**: Guidelines for regular maintenance, checks, and servicing to ensure optimal performance.

7. **Safety Information**: Important safety warnings, procedures, and best practices to prevent";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;14
11db0eb2cc013cadb2ef7f4360e04681;"5 Infeed table

The infeed table consists of sliders with arms to cut larger quan��es of the same proﬁles in quick succession. Several proﬁles can be placed on the side load infeed table, which are straightened by the driven chains and arms. The sliders move one proﬁle and place it on the bogies. Once over the bogies, the sliders lower, leaving the proﬁle on the bogies, retrac�ng the arms and return to their home posi�on.

The conveyor can be controlled from the touch screen on the remote control, either in the material handling screen by selec�ng the conveyor or in the diagnos�cs screen under the conveyor tab.

   Slider      and       Arm   Star�ng posi�on: Infeed table is homed and arms are up.   Load proﬁles approximately 4 inches (10 cm) apart.         Press Infeed on the remote control: chains with  material will move toward the arm.   The sliders will bring the proﬁles into a straight  posi�on.         The sliders move the material above the bogies.    The bogies come up.            Arms rectract and sliders return to home.   Proﬁle ready for clamping.     

Page 19/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

6 Opera�on

6.1 Before star�ng the machine, check that: • All persons are clear of the machine. • No maintenance work is being performed on the machine. • All ﬁxed covers are in place. Some can be removed for cleaning, lubrica�on and maintenance. • The machine is free of jams and other obstacles.

6.2 Star�ng up the machine The opera�on of the machine is divided into 4 phases:

Powering  on mode  Homing  mode  Preparing  mode  Profiling  mode 

In order use the machine for proﬁling the operator must go through these 4 phases from le� to right. The machine starts up automa�cally. If an ac�on is required, the machine will show this, with addi�onal instruc�ons, if needed. The buton at the botom center of the screen is always the next step. It’s appearance will change accordingly to the state of the machine. The user interface will only display butons that are allowed to be clicked in that speciﬁc state to prevent confusion.

All 4 phases are described below and the steps that need to be taken are divided into 2 types.

1. Manual (M), an ac�on is required from the operator (Orange). 2. Automa�c (A), the machine performs this ac�on automa�cally (Blue).

NOTE! The images used to visualize the user interface do not show the whole func�onality of the interface and are primarily used as a guideline. Always assume that the given descrip�on below describes the ac�ons that need to be taken.

Page 20/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

6.2.1 Powering on mode In ‘powering on mode’ the machine connects to the mo�on controller and perform several conﬁgura�on checks on both hard- and so�ware level to assure correct opera�on.

Calibration About Advanced Dev og

Mation controler connected (A), the motion control connected — . Ee

Page 21/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

6.2.2 Homing mode In homing mode the machine is calibrated. The steps that need to be performed when the machine has had a complete power-down diﬀer from the steps that need to be performed when the machine has been running in idle.

Calibration About Advanced Dev HGG e—= OC vomed

7 Ey

Visually monitor the arm because the movement is unsafe and is not restricted in the way in which it moves to its position. ** When the machine has not had complete power-down and it has already been homed, the homing

steps are skipped automatically.

*** Use the move, rotate, open and close buttons on the right of the screen to remove previous materials.

Page 22/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual";"I can't see images, but I can help you understand what key elements you might expect to find in a Roborail machine manual. Typically, such a manual would include the following components:

1. **Cover Page**: Features the title, model number, and manufacturer information.

2. **Table of Contents**: Lists sections and sub-sections for easy navigation.

3. **Introduction**: Offering an overview of the Roborail machine, its purpose, and intended use.

4. **Specifications**: Detailed technical specifications including dimensions, weight, power requirements, and operational capacities.

5. **Safety Warnings**: Important safety precautions and guidelines to prevent accidents during operation.

6. **Installation Instructions**: Step-by-step procedures for setting up the machine, including required tools and necessary safety measures.

7. **Operating Instructions**: Detailed guidance on how to operate the machine, including controls, settings, and troubleshooting tips.

8. **Maintenance and Care**: Instructions for regular maintenance and";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;19
84855d28df6362a647337e2cec5c5856;"6.2.3 Preparing mode

Advanced Dev * py -_

In preparing mode the machine calculates the cu�ng ﬁle. The machine sets the bogies to the appropriate height and the operator places the material on the bogies. The operator is also responsible for preparing the roller yaws. Another op�on is to eject the remnant when the operator wants to use a diﬀerent material or just clear the machine from the material of the previous job. This is possible via the ‘Eject remnant’ buton.

Calibration About Advanced Dev

Page 23/62

version 2.1 | 24-4-2024

  

ae : cutting file by pre: ‘Open file’ buttonon the bottom-center or use the last loaded cutting file by pressing the ‘Open last loaded file’ button. File calculated (A), the machine calculatesthe file in order to determine the cutting process. Prepare rollersy: appropriate yawsforthe rear trolly Trollyat start move the trol thatalloy loaded on the bogies viathe buttons on thes the trolly Bogies raised (A) ¢ bogies to the correct height.* Material placedon bogies(M), place the material on the bogies** Place material on infeed table (mM) s finished (M), Clamp the material with the knob on the ext infeed’ button. rear chuck/trolley and move the material pastthe front chuck clamp.*** ), pressthe button. Goto next state (A)

Page 24/62

RoboRail Operator’s manual

When a material is used which uses the same bogie height, this step is skipped to save �me. ** Make sure the material is always placed on the front bogie. *** The material should be moved to a posi�on where it meets the (imaginary) red line in the image below.

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

6.2.4 Proﬁling mode

WARNING! CRUSHING, WEDGING, BURNING HAZARD Cell, Ou�eed table Heavy and hot parts can fall onto the infeed table or the ﬂoor during the ﬁnal cut and injure. The ou�eed table might move into the cell to catch a part and slides back again. Do not approach the table while the machine is s�ll cu�ng. Provide a non-ﬂammable container to catch the parts. Wait un�l parts have cooled down. These may be hot and sharp. Wear the advised PPE.";I'm sorry, but I can't view images. However, if you describe the image or its contents, I can provide a summary or explanation based on that information!;compositeelement;Operators manual_RoboRail V2.2_170424.pdf;23
